2022-01-31 12:06:06, -35, 8
2022-01-31 12:06:06, 14, 6
2022-01-31 12:06:06, -5, 15
2022-01-31 12:06:06, 23, 8
2022-01-31 12:06:06, -48, 21
2022-01-31 12:06:06, -45, 19
2022-01-31 12:06:06, -66, 8
2022-01-31 12:06:06, -44, 10
2022-01-31 12:06:06, -21, 5
2022-01-31 12:06:06, 8, 11
2022-01-31 12:06:06, 4, 16
2022-01-31 12:06:06, 24, 9
2022-01-31 12:06:06, -38, 23
2022-01-31 12:06:06, -95, 18
2022-01-31 12:06:06, 5, 12
2022-01-31 12:06:06, 10, 17
2022-01-31 12:06:06, -74, 10
2022-01-31 12:06:06, 126, 30
2022-01-31 12:06:06, -10, 5
2022-01-31 12:06:06, -118, 18
2022-01-31 12:06:06, 17, 7
2022-01-31 12:06:06, -11, 7
2022-01-31 12:06:06, -47, 5
2022-01-31 12:06:06, 28, 10
2022-01-31 12:06:06, -11, 5
2022-01-31 12:06:06, -14, 4
2022-01-31 12:06:06, -105, 19
2022-01-31 12:06:06, 15, 22
2022-01-31 12:06:06, 37, 12
2022-01-31 12:06:06, -33, 7
2022-01-31 12:06:06, 52, 11
2022-01-31 12:06:06, -111, 22
2022-01-31 12:06:06, 2, 7
2022-01-31 12:06:06, -43, 10
2022-01-31 12:06:06, -86, 16
2022-01-31 12:06:06, -96, 17
2022-01-31 12:06:06, 41, 28
2022-01-31 12:06:06, 7, 7
2022-01-31 12:06:06, -102, 20
2022-01-31 12:06:06, 59, 24
2022-01-31 12:06:07, -52, 6
2022-01-31 12:06:07, -78, 10
2022-01-31 12:06:07, -72, 9
2022-01-31 12:06:07, 19, 12
2022-01-31 12:06:07, 30, 11
2022-01-31 12:06:07, 14, 6
2022-01-31 12:06:07, -88, 21
2022-01-31 12:06:07, 62, 30
2022-01-31 12:06:07, 60, 21
2022-01-31 12:06:07, -65, 8
2022-01-31 12:06:07, 58, 15
2022-01-31 12:06:07, 21, 7
2022-01-31 12:06:07, -22, 4
2022-01-31 12:06:07, 32, 31
2022-01-31 12:06:07, -16, 8
2022-01-31 12:06:07, 102, 32
2022-01-31 12:06:07, -68, 28
2022-01-31 12:06:07, 6, 22
2022-01-31 12:06:07, 14, 15
2022-01-31 12:06:07, -100, 20
2022-01-31 12:06:07, -66, 35
2022-01-31 12:06:07, -79, 9
2022-01-31 12:06:07, -56, 6
2022-01-31 12:06:07, -68, 34
2022-01-31 12:06:07, -29, 3
2022-01-31 12:06:07, 60, 28
2022-01-31 12:06:07, 60, 17
2022-01-31 12:06:07, -44, 11
2022-01-31 12:06:07, -34, 5
2022-01-31 12:06:07, 24, 8
2022-01-31 12:06:07, 20, 7
2022-01-31 12:06:07, 43, 17
2022-01-31 12:06:07, 18, 21
2022-01-31 12:06:07, 18, 22
2022-01-31 12:06:07, -49, 10
2022-01-31 12:06:07, -17, 3
2022-01-31 12:06:07, 42, 18
2022-01-31 12:06:07, -23, 7
2022-01-31 12:06:07, -50, 7
2022-01-31 12:06:07, -67, 27
2022-01-31 12:06:07, -17, 8
2022-01-31 12:06:07, -35, 6
2022-01-31 12:06:07, 10, 6
2022-01-31 12:06:07, 16, 7
2022-01-31 12:06:07, -58, 10
2022-01-31 12:06:07, -45, 8
2022-01-31 12:06:07, 28, 16
2022-01-31 12:06:07, -42, 7
2022-01-31 12:06:07, -3, 5
2022-01-31 12:06:07, -29, 23
2022-01-31 12:06:07, -72, 9
2022-01-31 12:06:07, -38, 10
2022-01-31 12:06:07, -68, 9
2022-01-31 12:06:07, 12, 6
2022-01-31 12:06:07, -72, 8
2022-01-31 12:06:07, 4, 8
2022-01-31 12:06:07, -4, 6
2022-01-31 12:06:07, -56, 11
2022-01-31 12:06:07, -23, 10
2022-01-31 12:06:07, -26, 10
2022-01-31 12:06:07, 7, 17
2022-01-31 12:06:07, 23, 9
2022-01-31 12:06:07, -61, 16
2022-01-31 12:06:08, 63, 12
2022-01-31 12:06:08, 51, 22
2022-01-31 12:06:08, -85, 11
2022-01-31 12:06:08, 17, 7
2022-01-31 12:06:08, -90, 15
2022-01-31 12:06:08, 32, 8
2022-01-31 12:06:08, -17, 7
2022-01-31 12:06:08, -118, 29
2022-01-31 12:06:08, -88, 18
2022-01-31 12:06:08, -37, 15
2022-01-31 12:06:08, 100, 32
2022-01-31 12:06:08, -36, 15
2022-01-31 12:06:08, -29, 10
2022-01-31 12:06:08, 82, 22
2022-01-31 12:06:08, -42, 7
2022-01-31 12:06:08, -6, 11
2022-01-31 12:06:08, -10, 7
2022-01-31 12:06:08, -54, 6
2022-01-31 12:06:08, -16, 3
2022-01-31 12:06:08, -47, 8
2022-01-31 12:06:08, 1, 6
2022-01-31 12:06:08, -33, 15
2022-01-31 12:06:08, -56, 8
2022-01-31 12:06:08, 4, 29
2022-01-31 12:06:08, -67, 9
2022-01-31 12:06:08, 28, 8
2022-01-31 12:06:08, -40, 5
2022-01-31 12:06:08, -31, 5
2022-01-31 12:06:08, 7, 28
2022-01-31 12:06:08, 32, 19
2022-01-31 12:06:08, 38, 18
2022-01-31 12:06:08, 112, 29
2022-01-31 12:06:08, -33, 15
2022-01-31 12:06:08, -8, 16
2022-01-31 12:06:08, -51, 29
2022-01-31 12:06:08, 32, 9
2022-01-31 12:06:08, -15, 7
2022-01-31 12:06:08, -20, 2
2022-01-31 12:06:08, 92, 33
2022-01-31 12:06:08, -71, 8
2022-01-31 12:06:08, 20, 18
2022-01-31 12:06:08, -55, 6
2022-01-31 12:06:08, -44, 6
2022-01-31 12:06:08, -3, 12
2022-01-31 12:06:08, -107, 33
2022-01-31 12:06:08, -21, 18
2022-01-31 12:06:08, 4, 28
2022-01-31 12:06:08, -212, 39
2022-01-31 12:06:08, -69, 16
2022-01-31 12:06:08, -63, 7
2022-01-31 12:06:08, 86, 20
2022-01-31 12:06:08, -104, 16
2022-01-31 12:06:08, -63, 40
2022-01-31 12:06:08, -83, 22
2022-01-31 12:06:08, 5, 11
2022-01-31 12:06:08, -200, 52
2022-01-31 12:06:08, 33, 9
2022-01-31 12:06:08, -25, 8
2022-01-31 12:06:08, -18, 8
2022-01-31 12:06:08, 50, 23
2022-01-31 12:06:08, -131, 19
2022-01-31 12:06:26, -11, 3
2022-01-31 12:06:26, 18, 7
2022-01-31 12:06:26, -49, 8
2022-01-31 12:06:26, -4, 5
2022-01-31 12:06:26, -24, 7
2022-01-31 12:06:26, 22, 8
2022-01-31 12:06:26, -49, 18
2022-01-31 12:06:26, -97, 15
2022-01-31 12:06:26, -36, 4
2022-01-31 12:06:26, -28, 5
2022-01-31 12:06:26, -11, 7
2022-01-31 12:06:26, -29, 5
2022-01-31 12:06:26, -10, 6
2022-01-31 12:06:26, -54, 16
2022-01-31 12:06:26, 13, 7
2022-01-31 12:06:26, 0, 10
2022-01-31 12:06:26, -20, 4
2022-01-31 12:06:26, -43, 6
2022-01-31 12:06:27, -40, 5
2022-01-31 12:06:27, 5, 11
2022-01-31 12:06:27, -22, 6
2022-01-31 12:06:27, -4, 5
2022-01-31 12:06:27, 27, 9
2022-01-31 12:06:27, 0, 6
2022-01-31 12:06:27, 125, 22
2022-01-31 12:06:27, 32, 10
2022-01-31 12:06:27, -17, 8
2022-01-31 12:06:27, -18, 3
2022-01-31 12:06:27, -22, 5
2022-01-31 12:06:27, 3, 5
2022-01-31 12:06:27, -19, 11
2022-01-31 12:06:27, -50, 6
2022-01-31 12:06:27, -40, 5
2022-01-31 12:06:27, 29, 8
2022-01-31 12:06:27, -65, 9
2022-01-31 12:06:27, -31, 11
2022-01-31 12:06:27, 38, 9
2022-01-31 12:06:27, 30, 8
2022-01-31 12:06:27, 79, 21
2022-01-31 12:06:27, -46, 7
2022-01-31 12:06:27, -18, 5
2022-01-31 12:06:27, -79, 9
2022-01-31 12:06:27, 11, 7
2022-01-31 12:06:27, 16, 9
2022-01-31 12:06:27, 47, 18
2022-01-31 12:06:27, 0, 7
2022-01-31 12:06:27, -38, 12
2022-01-31 12:06:27, -28, 6
2022-01-31 12:06:27, 3, 9
2022-01-31 12:06:27, 29, 9
2022-01-31 12:06:27, 32, 11
2022-01-31 12:06:27, 22, 8
2022-01-31 12:06:27, -52, 11
2022-01-31 12:06:27, -5, 9
2022-01-31 12:06:27, -42, 7
2022-01-31 12:06:27, 66, 17
2022-01-31 12:06:27, -74, 15
2022-01-31 12:06:27, -39, 5
2022-01-31 12:06:27, -29, 6
2022-01-31 12:06:27, 61, 20
2022-01-31 12:06:27, -98, 12
2022-01-31 12:06:27, -199, 36
2022-01-31 12:06:27, 23, 17
2022-01-31 12:06:27, 20, 7
2022-01-31 12:06:27, 87, 18
2022-01-31 12:06:27, 28, 11
2022-01-31 12:06:27, -93, 16
2022-01-31 12:06:27, 3, 5
2022-01-31 12:06:28, -38, 4
2022-01-31 12:06:28, 66, 19
2022-01-31 12:06:28, 30, 9
2022-01-31 12:06:28, -7, 8
2022-01-31 12:06:28, -81, 12
2022-01-31 12:06:28, 14, 15
2022-01-31 12:06:28, 5, 9
2022-01-31 12:06:28, -39, 7
2022-01-31 12:06:28, 28, 8
2022-01-31 12:06:28, 10, 21
2022-01-31 12:06:28, -78, 12
2022-01-31 12:06:28, -46, 9
2022-01-31 12:06:28, 7, 5
2022-01-31 12:06:28, -61, 8
2022-01-31 12:06:28, 13, 33
2022-01-31 12:06:28, -35, 8
2022-01-31 12:06:28, 106, 22
2022-01-31 12:06:28, -97, 19
2022-01-31 12:06:28, -11, 10
2022-01-31 12:06:28, 23, 10
2022-01-31 12:06:28, -2, 4
2022-01-31 12:06:28, -90, 17
2022-01-31 12:06:28, -19, 4
2022-01-31 12:06:28, -17, 4
2022-01-31 12:06:28, -44, 5
2022-01-31 12:06:28, 10, 7
2022-01-31 12:06:28, -24, 3
2022-01-31 12:06:28, -47, 7
2022-01-31 12:06:28, -79, 22
2022-01-31 12:06:28, -137, 20
2022-01-31 12:06:28, -16, 8
2022-01-31 12:06:28, -86, 28
2022-01-31 12:06:28, -14, 5
2022-01-31 12:06:28, -35, 6
2022-01-31 12:06:28, 20, 7
2022-01-31 12:06:28, -15, 9
2022-01-31 12:06:28, 163, 36
2022-01-31 12:06:28, -21, 16
2022-01-31 12:06:28, 60, 18
2022-01-31 12:06:28, -155, 23
2022-01-31 12:06:28, 27, 19
2022-01-31 12:06:28, -33, 6
2022-01-31 12:06:28, -65, 7
2022-01-31 12:06:28, 66, 15
2022-01-31 12:06:28, -130, 20
2022-01-31 12:06:28, -33, 5
2022-01-31 12:06:28, -173, 30
2022-01-31 12:06:28, -122, 21
2022-01-31 12:06:28, 34, 12
2022-01-31 12:06:28, 27, 9
2022-01-31 12:06:28, -3, 23
2022-01-31 12:06:28, -59, 35
2022-01-31 12:06:28, -18, 8
2022-01-31 12:06:28, -64, 10
2022-01-31 12:06:28, -21, 4
2022-01-31 12:06:28, 37, 44
2022-01-31 12:06:28, -43, 5
2022-01-31 12:06:28, -50, 17
2022-01-31 12:06:28, -77, 11
2022-01-31 12:06:28, 55, 20
2022-01-31 12:06:28, -49, 8
2022-01-31 12:06:28, -42, 6
2022-01-31 12:06:28, -62, 7
2022-01-31 12:06:28, -47, 10
2022-01-31 12:06:28, 13, 6
2022-01-31 12:06:28, -14, 9
2022-01-31 12:06:28, -59, 8
2022-01-31 12:06:28, -47, 5
2022-01-31 12:06:28, -60, 7
2022-01-31 12:06:28, 14, 15
2022-01-31 12:06:28, -32, 7
2022-01-31 12:06:28, 41, 15
2022-01-31 12:06:28, -52, 8
2022-01-31 12:06:28, 119, 27
2022-01-31 12:06:28, -11, 6
2022-01-31 12:06:28, 109, 21
2022-01-31 12:06:28, 22, 7
2022-01-31 12:06:28, -32, 22
2022-01-31 12:06:28, -115, 28
2022-01-31 12:06:28, -53, 6
2022-01-31 12:06:28, -12, 11
2022-01-31 12:06:28, -15, 7
2022-01-31 12:06:28, -37, 9
2022-01-31 12:06:28, -51, 8
2022-01-31 12:06:28, -41, 6
2022-01-31 12:06:28, -80, 11
2022-01-31 12:06:28, 36, 10
2022-01-31 12:06:29, -43, 11
2022-01-31 12:06:29, 12, 7
2022-01-31 12:06:29, -27, 9
2022-01-31 12:06:29, -5, 8
2022-01-31 12:06:29, 0, 15
2022-01-31 12:06:29, -51, 9
2022-01-31 12:06:29, 0, 17
2022-01-31 12:06:29, 29, 16
2022-01-31 12:06:29, -92, 17
2022-01-31 12:06:29, 15, 8
2022-01-31 12:06:29, 37, 12
2022-01-31 12:06:29, -76, 30
2022-01-31 12:06:29, 5, 45
2022-01-31 12:06:29, -20, 3
2022-01-31 12:06:29, -80, 9
2022-01-31 12:06:29, 28, 8
2022-01-31 12:06:29, 38, 10
2022-01-31 12:06:29, -51, 6
2022-01-31 12:06:29, 42, 10
2022-01-31 12:06:29, -104, 15
2022-01-31 12:06:29, -160, 39
2022-01-31 12:06:29, 187, 42
2022-01-31 12:06:29, -19, 4
2022-01-31 12:06:29, 5, 9
2022-01-31 12:06:29, 115, 30
2022-01-31 12:06:29, 18, 10
2022-01-31 12:06:29, -14, 8
2022-01-31 12:06:29, 35, 11
2022-01-31 12:06:29, 20, 7
2022-01-31 12:06:29, -30, 8
2022-01-31 12:06:29, -7, 11
2022-01-31 12:06:29, 15, 22
2022-01-31 12:06:29, -253, 42
2022-01-31 12:06:29, -10, 8
2022-01-31 12:06:29, -54, 17
2022-01-31 12:06:29, -43, 8
2022-01-31 12:06:29, -73, 28
2022-01-31 12:06:29, -3, 5
2022-01-31 12:06:29, 24, 23
2022-01-31 12:06:29, -76, 20
2022-01-31 12:06:29, 85, 20
2022-01-31 12:06:29, 4, 23
2022-01-31 12:06:29, -20, 8
2022-01-31 12:06:29, -155, 22
2022-01-31 12:06:29, -96, 16
2022-01-31 12:06:29, -10, 3
2022-01-31 12:06:29, -24, 10
2022-01-31 12:06:29, -51, 6
2022-01-31 12:06:29, 18, 8
2022-01-31 12:06:29, 4, 6
2022-01-31 12:06:29, 38, 27
2022-01-31 12:06:29, -210, 36
2022-01-31 12:06:29, -37, 8
2022-01-31 12:06:29, -7, 7
2022-01-31 12:06:29, 3, 8
2022-01-31 12:06:29, 13, 7
2022-01-31 12:06:29, -66, 10
2022-01-31 12:06:29, -185, 24
2022-01-31 12:06:29, 27, 10
2022-01-31 12:06:29, -54, 7
2022-01-31 12:06:29, -43, 10
2022-01-31 12:06:29, -23, 21
2022-01-31 12:06:29, 0, 7
2022-01-31 12:06:29, -42, 6
2022-01-31 12:06:29, 17, 9
2022-01-31 12:06:29, -18, 3
2022-01-31 12:06:29, 83, 19
2022-01-31 12:06:29, 21, 11
2022-01-31 12:06:29, -5, 4
2022-01-31 12:06:29, -97, 12
2022-01-31 12:06:29, -24, 9
2022-01-31 12:06:29, 10, 8
2022-01-31 12:06:29, -63, 8
2022-01-31 12:06:29, -131, 21
2022-01-31 12:06:29, -32, 7
2022-01-31 12:06:29, -39, 5
2022-01-31 12:06:29, -65, 8
2022-01-31 12:06:29, -24, 3
2022-01-31 12:06:29, -156, 21
2022-01-31 12:06:29, -1, 17
2022-01-31 12:06:29, -10, 19
2022-01-31 12:06:30, 8, 6
2022-01-31 12:06:30, -7, 4
2022-01-31 12:06:30, -15, 7
2022-01-31 12:06:30, 0, 15
2022-01-31 12:06:30, -93, 27
2022-01-31 12:06:30, -47, 7
2022-01-31 12:06:30, -7, 7
2022-01-31 12:06:30, -12, 4
2022-01-31 12:06:30, -85, 16
2022-01-31 12:06:30, 44, 15
2022-01-31 12:06:30, -152, 23
2022-01-31 12:06:30, -32, 9
2022-01-31 12:06:30, 22, 7
2022-01-31 12:06:30, 37, 9
2022-01-31 12:06:30, -27, 8
2022-01-31 12:06:30, 6, 18
2022-01-31 12:06:30, 19, 7
2022-01-31 12:06:30, 31, 10
2022-01-31 12:06:30, 97, 27
2022-01-31 12:06:30, -3, 19
2022-01-31 12:06:30, -25, 7
2022-01-31 12:06:30, 5, 7
2022-01-31 12:06:30, -60, 12
2022-01-31 12:06:30, -68, 9
2022-01-31 12:06:30, -12, 31
2022-01-31 12:06:30, -13, 9
2022-01-31 12:06:30, -67, 12
2022-01-31 12:06:30, 112, 32
2022-01-31 12:06:30, -107, 39
2022-01-31 12:06:30, -8, 16
2022-01-31 12:06:30, -49, 9
2022-01-31 12:06:30, -111, 16
2022-01-31 12:06:30, -18, 8
2022-01-31 12:06:30, 10, 6
2022-01-31 12:06:30, -53, 16
2022-01-31 12:06:30, 28, 12
2022-01-31 12:06:30, 18, 19
2022-01-31 12:06:30, -16, 11
2022-01-31 12:06:30, 38, 10
2022-01-31 12:06:30, -23, 5
2022-01-31 12:06:30, -32, 10
2022-01-31 12:06:30, 5, 6
2022-01-31 12:06:30, 8, 8
2022-01-31 12:06:30, -2, 9
2022-01-31 12:06:30, -73, 8
2022-01-31 12:06:30, 26, 15
2022-01-31 12:06:30, -67, 11
2022-01-31 12:06:30, 30, 8
2022-01-31 12:06:30, 51, 11
2022-01-31 12:06:30, -64, 8
2022-01-31 12:06:30, -45, 16
2022-01-31 12:06:30, -30, 6
2022-01-31 12:06:30, -13, 11
